,iter,drug,tissue,model,penalty,preproc,balance_weights,feature,feat_dim,acc,tp,tn,fp,fn,roc_auc,brier,log_loss
119,9,Atezo,BLCA,LR,0.19,standardize,False,WM_Norm,12,0.7666666666666667,0,46,0,14,0.718944099378882,0.16498392338222878,0.50098284291036
120,0,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5,5,12,12,5,0.5083333333333333,0.2506052517871641,0.6943578141061875
121,1,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5294117647058824,8,10,14,2,0.6875,0.2445383790892588,0.6822050581071337
122,2,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.47058823529411764,6,10,14,4,0.5375000000000001,0.24995076576859154,0.693055121913117
123,3,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5294117647058824,5,13,11,5,0.6125,0.24524581902209994,0.6836195848310433
124,4,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5,5,12,12,5,0.5625,0.24804867027135485,0.6892406835942633
125,5,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.6176470588235294,7,14,10,3,0.625,0.24554973473266561,0.6842292945527562
126,6,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5588235294117647,4,15,9,6,0.5916666666666667,0.24488368966455218,0.6829005314040834
127,7,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.6176470588235294,6,15,9,4,0.6458333333333334,0.24520304412131064,0.6836291492801069
128,8,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5882352941176471,5,15,9,5,0.5791666666666667,0.2443390660311747,0.6817840066077311
129,9,Atezo,KIRC,LR,0.01,standardize,True,TARGET,1,0.5882352941176471,7,13,11,3,0.6708333333333334,0.24556817694868704,0.684276556665331
130,0,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.5583333333333333,0.20669098959470264,0.6034416754330091
131,1,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.6708333333333333,0.2041952839777913,0.597531580842006
132,2,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.6333333333333333,0.20535461849350442,0.6002912416587252
133,3,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.5458333333333334,0.20694014945346068,0.6041757497601434
134,4,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.4625,0.20900994215234947,0.6087899026580926
135,5,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.6208333333333333,0.20562168114041604,0.6010732692907326
136,6,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.7583333333333333,0.20406013628582637,0.5971938157076738
137,7,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.6625000000000001,0.20441162613219896,0.5980844845375838
138,8,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.7041666666666666,0.2045156383642712,0.5983497764729311
139,9,Atezo,KIRC,LR,0.01,standardize,False,TARGET,1,0.7058823529411765,0,24,0,10,0.6875,0.20446559445611412,0.5982955593039601
140,0,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5,2,15,9,8,0.47291666666666665,0.2511539046536905,0.6954570836599551
141,1,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.4117647058823529,1,13,11,9,0.30833333333333335,0.25460751967302997,0.7023677702252904
142,2,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.4117647058823529,9,5,19,1,0.5354166666666667,0.25005775548573844,0.6932624650508884
143,3,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5882352941176471,4,16,8,6,0.5854166666666667,0.24901424724973875,0.6911756530764438
144,4,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5588235294117647,3,16,8,7,0.46875,0.2500235487234854,0.6931991521258078
145,5,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5,10,7,17,0,0.6354166666666666,0.2495408750855166,0.6922289127839601
146,6,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5882352941176471,10,10,14,0,0.6416666666666667,0.24960659053467704,0.6923604588896815
147,7,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5,3,14,10,7,0.5,0.25027322727866724,0.6936935024474593
148,8,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.38235294117647056,2,11,13,8,0.32708333333333334,0.2547734894487047,0.7026891323513489
149,9,Atezo,KIRC,LR,0.01,standardize,True,IMPRES,1,0.5294117647058824,3,15,9,7,0.5375,0.24870573366376061,0.690557574095515
150,0,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.5145833333333333,0.20771795930281217,0.6061041069443514
151,1,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.42708333333333337,0.2087066967155225,0.6084296227846325
152,2,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.5625,0.2071719950868779,0.6047068954345991
153,3,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.2916666666666667,0.2076346836224866,0.6058511166158425
154,4,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.5770833333333334,0.20710541455570336,0.6045665817184716
155,5,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.45625000000000004,0.2083594359662688,0.6075871656789709
156,6,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.5479166666666667,0.20697047963422083,0.6042468396605262
157,7,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.30833333333333335,0.20798799446071548,0.6067026597840773
158,8,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.46875,0.20798588922681624,0.6066546353570522
159,9,Atezo,KIRC,LR,0.01,standardize,False,IMPRES,1,0.7058823529411765,0,24,0,10,0.50625,0.2074668467677148,0.6054289717741973
160,0,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.6764705882352942,6,17,7,4,0.7125,0.23504105823118315,0.6630033401863085
161,1,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.6764705882352942,7,16,8,3,0.7749999999999999,0.23177688559925555,0.6565310468504126
162,2,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.6176470588235294,6,15,9,4,0.6791666666666666,0.23660883227407173,0.6661383796380803
163,3,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.5588235294117647,5,14,10,5,0.6541666666666666,0.2356461238380117,0.6639889031513803
164,4,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.5588235294117647,3,16,8,7,0.5583333333333333,0.24500110232621897,0.6830918497195065
165,5,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.5294117647058824,5,13,11,5,0.5625,0.24451147832353837,0.6819050710933581
166,6,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.5588235294117647,6,13,11,4,0.6375,0.23839300639009733,0.669608974578883
167,7,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.6470588235294118,9,13,11,1,0.7041666666666666,0.23895438357957483,0.6708821819023129
168,8,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.7058823529411765,8,16,8,2,0.7000000000000001,0.23970076782481453,0.6725394680482519
169,9,Atezo,KIRC,LR,0.01,standardize,True,MIRACLE,1,0.6470588235294118,6,16,8,4,0.6541666666666667,0.23849626465080315,0.6699942951272064
170,0,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.7124999999999999,0.19955286847990253,0.5858918637204368
171,1,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.7791666666666667,0.197792613653096,0.581868367939315
172,2,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.8624999999999999,0.19453913955283855,0.574449693726142
173,3,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.5208333333333334,0.20977741253633042,0.609682558648905
174,4,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.7458333333333333,0.19988964229921521,0.5868128686678836
175,5,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.8166666666666667,0.19630088084792027,0.5779602223309676
176,6,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.7291666666666667,0.20044089696019654,0.5879507029422631
177,7,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.6333333333333333,0.20239309863719623,0.5931243064536437
178,8,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.8541666666666667,0.19448719914443394,0.5743790764295063
179,9,Atezo,KIRC,LR,0.01,standardize,False,MIRACLE,1,0.7058823529411765,0,24,0,10,0.8041666666666666,0.1969466583489593,0.5804728791975123
180,0,Atezo,KIRC,LR,0.01,standardize,True,LCC,1415,0.6470588235294118,6,16,8,4,0.6875,0.2283204658474926,0.6623401689393446
181,1,Atezo,KIRC,LR,0.01,standardize,True,LCC,1415,0.7647058823529411,7,19,5,3,0.8333333333333334,0.14917523923938977,0.46754497171825404
182,2,Atezo,KIRC,LR,0.01,standardize,True,LCC,1415,0.6470588235294118,4,18,6,6,0.5,0.2816179758735578,0.8435588097669019
183,3,Atezo,KIRC,LR,0.02,standardize,True,LCC,1415,0.6470588235294118,3,19,5,7,0.6208333333333333,0.23676061114245986,0.6717509796154321
184,4,Atezo,KIRC,LR,0.01,standardize,True,LCC,1415,0.5882352941176471,5,15,9,5,0.5625,0.28259304520139145,0.8227438799959598
185,5,Atezo,KIRC,LR,0.35000000000000003,standardize,True,LCC,1415,0.6176470588235294,4,17,7,6,0.6208333333333333,0.30706994748985356,1.0671947695961208
186,6,Atezo,KIRC,LR,0.02,standardize,True,LCC,1415,0.6176470588235294,1,20,4,9,0.55,0.25144357416763546,0.7292486117450676
187,7,Atezo,KIRC,LR,0.37,standardize,True,LCC,1415,0.6764705882352942,3,20,4,7,0.7291666666666667,0.22393508219208347,0.7439288022030981
188,8,Atezo,KIRC,LR,0.02,standardize,True,LCC,1415,0.7352941176470589,6,19,5,4,0.6875,0.20325865593259876,0.602925953565314
189,9,Atezo,KIRC,LR,0.52,standardize,True,LCC,1415,0.7941176470588235,6,21,3,4,0.8416666666666667,0.15251784366616478,0.4911359992185785
190,0,Atezo,KIRC,LR,0.79,standardize,False,LCC,1415,0.6176470588235294,2,19,5,8,0.5958333333333333,0.30452940176071275,1.3323861620143294
191,1,Atezo,KIRC,LR,0.02,standardize,False,LCC,1415,0.7647058823529411,3,23,1,7,0.7208333333333333,0.1852521109104237,0.6106266929707455
192,2,Atezo,KIRC,LR,0.02,standardize,False,LCC,1415,0.7058823529411765,5,19,5,5,0.775,0.17871613558501667,0.5168355097122704
193,3,Atezo,KIRC,LR,0.73,standardize,False,LCC,1415,0.7352941176470589,6,19,5,4,0.7333333333333334,0.2356882090966001,0.9176619262790284
194,4,Atezo,KIRC,LR,0.09,standardize,False,LCC,1415,0.7647058823529411,4,22,2,6,0.7125,0.18772867848821795,0.6125283377623313
195,5,Atezo,KIRC,LR,0.93,standardize,False,LCC,1415,0.7352941176470589,4,21,3,6,0.8291666666666667,0.18941739042875083,0.5671981572164649
196,6,Atezo,KIRC,LR,0.02,standardize,False,LCC,1415,0.6764705882352942,3,20,4,7,0.625,0.21277641919765497,0.6283537992021017
197,7,Atezo,KIRC,LR,0.12,standardize,False,LCC,1415,0.7941176470588235,5,22,2,5,0.8041666666666667,0.15894505357317085,0.49765726947655153
198,8,Atezo,KIRC,LR,0.06,standardize,False,LCC,1415,0.7352941176470589,8,17,7,2,0.825,0.1747189880972725,0.5162110135071845
199,9,Atezo,KIRC,LR,0.07,standardize,False,LCC,1415,0.7058823529411765,4,20,4,6,0.5416666666666667,0.2698961958866653,1.021656614991944
200,0,Atezo,KIRC,LR,0.53,standardize,True,WM,12,0.5882352941176471,4,16,8,6,0.5583333333333333,0.2390352484177601,0.6704701510047981
201,1,Atezo,KIRC,LR,0.71,standardize,True,WM,12,0.5588235294117647,7,12,12,3,0.5374999999999999,0.278332070395518,0.7858660008646092
202,2,Atezo,KIRC,LR,0.04,standardize,True,WM,12,0.6470588235294118,8,14,10,2,0.6416666666666666,0.24318053189913288,0.6795009450866387
203,3,Atezo,KIRC,LR,0.02,standardize,True,WM,12,0.5294117647058824,4,14,10,6,0.5833333333333334,0.25599221433098984,0.710806649466216
204,4,Atezo,KIRC,LR,0.79,standardize,True,WM,12,0.7352941176470589,7,18,6,3,0.65,0.23810652976145316,0.6765722097599539
205,5,Atezo,KIRC,LR,0.01,standardize,True,WM,12,0.5,2,15,9,8,0.4291666666666667,0.2503303577902493,0.6938802131680227
206,6,Atezo,KIRC,LR,0.02,standardize,True,WM,12,0.5,3,14,10,7,0.5166666666666666,0.2425139890239077,0.6777844569911098
207,7,Atezo,KIRC,LR,0.02,standardize,True,WM,12,0.6470588235294118,7,15,9,3,0.5958333333333334,0.24071378395119722,0.6742846757067427
208,8,Atezo,KIRC,LR,0.58,standardize,True,WM,12,0.7058823529411765,6,18,6,4,0.7333333333333334,0.22301548126422016,0.6414505274790336
209,9,Atezo,KIRC,LR,0.04,standardize,True,WM,12,0.6764705882352942,4,19,5,6,0.6958333333333333,0.22833978186903978,0.6494833103729174
210,0,Atezo,KIRC,LR,0.16,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.7458333333333333,0.19322513514266004,0.5697579705053011
211,1,Atezo,KIRC,LR,0.87,standardize,False,WM,12,0.6764705882352942,0,23,1,10,0.6083333333333334,0.2091797968315822,0.6173826045695411
212,2,Atezo,KIRC,LR,0.03,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.5625,0.2132523909002018,0.6159212544135703
213,3,Atezo,KIRC,LR,0.89,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.65,0.19598755738401122,0.577259395712523
214,4,Atezo,KIRC,LR,0.5,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.5833333333333333,0.20393460808734884,0.6048225823622729
215,5,Atezo,KIRC,LR,0.7000000000000001,standardize,False,WM,12,0.6764705882352942,0,23,1,10,0.575,0.21183559842753463,0.6094691072526427
216,6,Atezo,KIRC,LR,0.16,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.7,0.20035820336338486,0.5920589503061978
217,7,Atezo,KIRC,LR,0.96,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.8041666666666666,0.1920903785076304,0.5645922730371247
218,8,Atezo,KIRC,LR,0.96,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.5291666666666667,0.21639909728658177,0.6395448449361943
219,9,Atezo,KIRC,LR,0.38,standardize,False,WM,12,0.7058823529411765,0,24,0,10,0.6875,0.19698050982185536,0.5790096088796123
220,0,Atezo,KIRC,LR,0.99,standardize,True,WM_Norm,12,0.5294117647058824,8,10,14,2,0.6083333333333334,0.25111287849578945,0.6952415213631241
221,1,Atezo,KIRC,LR,0.79,standardize,True,WM_Norm,12,0.7352941176470589,10,15,9,0,0.7875000000000001,0.23129214729252298,0.654211409124931
222,2,Atezo,KIRC,LR,0.91,standardize,True,WM_Norm,12,0.7058823529411765,7,17,7,3,0.7541666666666667,0.21660786017685807,0.6211602538233314
223,3,Atezo,KIRC,LR,0.78,standardize,True,WM_Norm,12,0.7352941176470589,7,18,6,3,0.7666666666666667,0.2185397666601954,0.6280854421581371
224,4,Atezo,KIRC,LR,0.98,standardize,True,WM_Norm,12,0.6176470588235294,8,13,11,2,0.675,0.25102850640314556,0.7072578129527476
225,5,Atezo,KIRC,LR,0.89,standardize,True,WM_Norm,12,0.5588235294117647,8,11,13,2,0.7374999999999999,0.23524407743088052,0.6618475535982145
226,6,Atezo,KIRC,LR,0.9,standardize,True,WM_Norm,12,0.4117647058823529,3,11,13,7,0.42916666666666664,0.29276096217569586,0.837061838628953
227,7,Atezo,KIRC,LR,0.99,standardize,True,WM_Norm,12,0.6764705882352942,6,17,7,4,0.7833333333333333,0.2205778535692761,0.6324262127910186
228,8,Atezo,KIRC,LR,0.67,standardize,True,WM_Norm,12,0.7941176470588235,6,21,3,4,0.7916666666666667,0.2068652135316252,0.6020826826599991
229,9,Atezo,KIRC,LR,0.7000000000000001,standardize,True,WM_Norm,12,0.6764705882352942,8,15,9,2,0.8041666666666667,0.23121138611137218,0.6551813575328204
230,0,Atezo,KIRC,LR,0.85,standardize,False,WM_Norm,12,0.6764705882352942,0,23,1,10,0.6791666666666667,0.20066496002711914,0.584344580689879
231,1,Atezo,KIRC,LR,0.9500000000000001,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.7583333333333333,0.18799283279541565,0.5537185756081803
232,2,Atezo,KIRC,LR,0.99,standardize,False,WM_Norm,12,0.6764705882352942,0,23,1,10,0.6416666666666666,0.20312272282946714,0.5878988277852446
233,3,Atezo,KIRC,LR,0.9500000000000001,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.55,0.20829945327661348,0.6076496630703127
234,4,Atezo,KIRC,LR,0.88,standardize,False,WM_Norm,12,0.6764705882352942,0,23,1,10,0.5791666666666667,0.20517796437988606,0.5929731503565546
235,5,Atezo,KIRC,LR,0.8,standardize,False,WM_Norm,12,0.6470588235294118,0,22,2,10,0.6041666666666666,0.2228793037891245,0.6749988297165841
236,6,Atezo,KIRC,LR,0.9500000000000001,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.6875,0.20051724821705522,0.5835080476047785
237,7,Atezo,KIRC,LR,0.92,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.7625000000000001,0.19306992150502492,0.570609407394734
238,8,Atezo,KIRC,LR,0.97,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.6458333333333334,0.1977059699651804,0.5827140749720768
239,9,Atezo,KIRC,LR,0.99,standardize,False,WM_Norm,12,0.7058823529411765,0,24,0,10,0.725,0.19302508003594637,0.5661622583736444
