,iter,drug,tissue,model,penalty,preproc,J,p,balance_weights,feature,feat_dim,network_weight,connectivity,acc,tp,tn,fp,fn,roc_auc,brier,log_loss
120,0,Atezo,KIRC,LR,1.0,robust,3,4,True,WM,12,weighted,tight,0.38095238095238093,7,9,21,5,0.5194444444444445,0.2953213498025416,0.9209446504971666
121,1,Atezo,KIRC,LR,0.01,robust,3,4,True,WM,12,weighted,tight,0.5714285714285714,10,14,16,2,0.6444444444444445,0.23387858021880742,0.6575382379526041
122,2,Atezo,KIRC,LR,0.06,robust,3,4,True,WM,12,weighted,tight,0.42857142857142855,8,10,20,4,0.5111111111111111,0.2537968231819742,0.6966955799072068
123,0,Atezo,KIRC,LR,0.04,standardize,3,4,True,WM,12,weighted,tight,0.5238095238095238,11,11,19,1,0.625,0.24232598672177277,0.6760516456316921
124,1,Atezo,KIRC,LR,0.04,standardize,3,4,True,WM,12,weighted,tight,0.5,11,10,20,1,0.65,0.24515132031966233,0.6825926761833817
125,2,Atezo,KIRC,LR,0.01,standardize,3,4,True,WM,12,weighted,tight,0.5714285714285714,9,15,15,3,0.6111111111111112,0.23192878394208605,0.652249216928744
126,0,Atezo,KIRC,LR,0.01,robust,3,4,False,WM,12,weighted,tight,0.7142857142857143,0,30,0,12,0.55,0.1949899556526864,0.5680423462258938
127,1,Atezo,KIRC,LR,0.02,robust,3,4,False,WM,12,weighted,tight,0.7142857142857143,0,30,0,12,0.525,0.1998909627585363,0.5837097294595306
128,2,Atezo,KIRC,LR,0.01,robust,3,4,False,WM,12,weighted,tight,0.7142857142857143,0,30,0,12,0.5583333333333333,0.20511012527313321,0.6015379096002457
129,0,Atezo,KIRC,LR,0.01,standardize,3,4,False,WM,12,weighted,tight,0.7142857142857143,0,30,0,12,0.6055555555555556,0.19717838917465838,0.5794823287858281
130,1,Atezo,KIRC,LR,0.03,standardize,3,4,False,WM,12,weighted,tight,0.7142857142857143,0,30,0,12,0.6722222222222223,0.19420514316833298,0.5705245105194184
131,2,Atezo,KIRC,LR,0.03,standardize,3,4,False,WM,12,weighted,tight,0.7142857142857143,0,30,0,12,0.7444444444444445,0.19403079178407234,0.5712536782089904
132,0,Atezo,KIRC,LR,0.99,robust,3,4,True,WM_Norm,12,weighted,tight,0.35714285714285715,6,9,21,6,0.4361111111111111,0.29473488534157943,0.7898846327048196
133,1,Atezo,KIRC,LR,0.88,robust,3,4,True,WM_Norm,12,weighted,tight,0.6428571428571429,6,21,9,6,0.6722222222222222,0.24136538815993155,0.6764692882733669
134,2,Atezo,KIRC,LR,0.49,robust,3,4,True,WM_Norm,12,weighted,tight,0.47619047619047616,8,12,18,4,0.5777777777777777,0.25042176347727707,0.6934674493183083
135,0,Atezo,KIRC,LR,0.07,standardize,3,4,True,WM_Norm,12,weighted,tight,0.5952380952380952,6,19,11,6,0.6000000000000001,0.23672403281715637,0.6661366099931734
136,1,Atezo,KIRC,LR,0.05,standardize,3,4,True,WM_Norm,12,weighted,tight,0.47619047619047616,8,12,18,4,0.7111111111111111,0.2333882063663298,0.6589560986193771
137,2,Atezo,KIRC,LR,0.05,standardize,3,4,True,WM_Norm,12,weighted,tight,0.42857142857142855,11,7,23,1,0.6555555555555554,0.24804705523988604,0.6879018361013595
138,0,Atezo,KIRC,LR,0.26,robust,3,4,False,WM_Norm,12,weighted,tight,0.7142857142857143,0,30,0,12,0.5777777777777778,0.2068426071969566,0.6103241187463159
139,1,Atezo,KIRC,LR,0.43,robust,3,4,False,WM_Norm,12,weighted,tight,0.7142857142857143,0,30,0,12,0.5305555555555556,0.21205977673817356,0.6141026467122064
140,2,Atezo,KIRC,LR,0.78,robust,3,4,False,WM_Norm,12,weighted,tight,0.7142857142857143,2,28,2,10,0.47777777777777775,0.23905684639996017,0.7113975661843838
141,0,Atezo,KIRC,LR,0.8,standardize,3,4,False,WM_Norm,12,weighted,tight,0.7142857142857143,0,30,0,12,0.6027777777777777,0.201568406708031,0.5929148322097072
142,1,Atezo,KIRC,LR,0.37,standardize,3,4,False,WM_Norm,12,weighted,tight,0.7142857142857143,0,30,0,12,0.6055555555555556,0.19870480463222626,0.5807245681282762
143,2,Atezo,KIRC,LR,0.03,standardize,3,4,False,WM_Norm,12,weighted,tight,0.7142857142857143,0,30,0,12,0.575,0.1991165750121275,0.5845667309760939
144,0,Atezo,KIRC,LR,0.01,robust,3,4,True,TARGET,1,weighted,tight,0.6190476190476191,8,18,12,4,0.625,0.2463231199062054,0.6857860897628735
145,1,Atezo,KIRC,LR,0.01,robust,3,4,True,TARGET,1,weighted,tight,0.5714285714285714,7,17,13,5,0.6055555555555556,0.24594716721136248,0.6850289839368061
146,2,Atezo,KIRC,LR,0.01,robust,3,4,True,TARGET,1,weighted,tight,0.6428571428571429,7,20,10,5,0.6611111111111112,0.24556702439940378,0.6842737649659119
147,0,Atezo,KIRC,LR,0.01,standardize,3,4,True,TARGET,1,weighted,tight,0.6190476190476191,8,18,12,4,0.6611111111111111,0.24694942246873217,0.6870979373625017
148,1,Atezo,KIRC,LR,0.01,standardize,3,4,True,TARGET,1,weighted,tight,0.40476190476190477,7,10,20,5,0.5583333333333333,0.2501098695473593,0.6933575402906623
149,2,Atezo,KIRC,LR,0.01,standardize,3,4,True,TARGET,1,weighted,tight,0.5476190476190477,6,17,13,6,0.5944444444444444,0.24669424528763503,0.6865285696264244
150,0,Atezo,KIRC,LR,0.01,robust,3,4,False,TARGET,1,weighted,tight,0.7142857142857143,0,30,0,12,0.6555555555555556,0.20222930396443778,0.5937946881587214
151,1,Atezo,KIRC,LR,0.01,robust,3,4,False,TARGET,1,weighted,tight,0.7142857142857143,0,30,0,12,0.4472222222222222,0.2057810939601137,0.6023198174542014
152,2,Atezo,KIRC,LR,0.01,robust,3,4,False,TARGET,1,weighted,tight,0.7142857142857143,0,30,0,12,0.6333333333333333,0.20215342782296628,0.5935828753133895
153,0,Atezo,KIRC,LR,0.01,standardize,3,4,False,TARGET,1,weighted,tight,0.7142857142857143,0,30,0,12,0.625,0.2021104826227461,0.5934835049268685
154,1,Atezo,KIRC,LR,0.01,standardize,3,4,False,TARGET,1,weighted,tight,0.7142857142857143,0,30,0,12,0.48055555555555557,0.2053537359204659,0.6011569080059305
155,2,Atezo,KIRC,LR,0.01,standardize,3,4,False,TARGET,1,weighted,tight,0.7142857142857143,0,30,0,12,0.5305555555555556,0.20378735045337912,0.597196595348335
156,0,Atezo,KIRC,LR,0.01,robust,3,4,True,IMPRES,1,weighted,tight,0.47619047619047616,3,17,13,9,0.48750000000000004,0.2501519382699979,0.6934511086634236
157,1,Atezo,KIRC,LR,0.01,robust,3,4,True,IMPRES,1,weighted,tight,0.47619047619047616,4,16,14,8,0.5125,0.25018300129232135,0.6935132084721649
158,2,Atezo,KIRC,LR,0.01,robust,3,4,True,IMPRES,1,weighted,tight,0.42857142857142855,10,8,22,2,0.6027777777777779,0.24985478791824792,0.6928567551992101
159,0,Atezo,KIRC,LR,0.01,standardize,3,4,True,IMPRES,1,weighted,tight,0.4523809523809524,11,8,22,1,0.6013888888888889,0.24962223646394657,0.6923915947957667
160,1,Atezo,KIRC,LR,0.01,standardize,3,4,True,IMPRES,1,weighted,tight,0.5238095238095238,3,19,11,9,0.4513888888888889,0.25084481140398107,0.6948366483503039
161,2,Atezo,KIRC,LR,0.01,standardize,3,4,True,IMPRES,1,weighted,tight,0.47619047619047616,5,15,15,7,0.4222222222222223,0.2546835202361716,0.7025230339784297
162,0,Atezo,KIRC,LR,0.01,robust,3,4,False,IMPRES,1,weighted,tight,0.7142857142857143,0,30,0,12,0.4722222222222222,0.20489369909557903,0.6001365105205475
163,1,Atezo,KIRC,LR,0.01,robust,3,4,False,IMPRES,1,weighted,tight,0.7142857142857143,0,30,0,12,0.4930555555555556,0.2042672712578344,0.5987315504353712
164,2,Atezo,KIRC,LR,0.01,robust,3,4,False,IMPRES,1,weighted,tight,0.7142857142857143,0,30,0,12,0.5833333333333333,0.20398975231483543,0.5980484257169326
165,0,Atezo,KIRC,LR,0.01,standardize,3,4,False,IMPRES,1,weighted,tight,0.7142857142857143,0,30,0,12,0.6833333333333333,0.20396255072314048,0.59798493267324
166,1,Atezo,KIRC,LR,0.01,standardize,3,4,False,IMPRES,1,weighted,tight,0.7142857142857143,0,30,0,12,0.6513888888888889,0.2041266231187094,0.5983792690595313
167,2,Atezo,KIRC,LR,0.01,standardize,3,4,False,IMPRES,1,weighted,tight,0.7142857142857143,0,30,0,12,0.5597222222222223,0.2040103390648636,0.5980965155873386
168,0,Atezo,KIRC,LR,0.01,robust,3,4,True,MIRACLE,1,weighted,tight,0.6190476190476191,9,17,13,3,0.7166666666666667,0.2432531922525942,0.6796142299523804
169,1,Atezo,KIRC,LR,0.01,robust,3,4,True,MIRACLE,1,weighted,tight,0.6904761904761905,6,23,7,6,0.6972222222222222,0.23899827578663485,0.6710898666728757
170,2,Atezo,KIRC,LR,0.01,robust,3,4,True,MIRACLE,1,weighted,tight,0.5952380952380952,8,17,13,4,0.6555555555555554,0.24345226265389697,0.6800172299763066
171,0,Atezo,KIRC,LR,0.01,standardize,3,4,True,MIRACLE,1,weighted,tight,0.5952380952380952,7,18,12,5,0.6833333333333333,0.23986679223660423,0.6728094989615888
172,1,Atezo,KIRC,LR,0.01,standardize,3,4,True,MIRACLE,1,weighted,tight,0.5238095238095238,5,17,13,7,0.5583333333333333,0.2397058595810033,0.6722863690956196
173,2,Atezo,KIRC,LR,0.01,standardize,3,4,True,MIRACLE,1,weighted,tight,0.6666666666666666,9,19,11,3,0.75,0.2368549896059438,0.6667753998334741
174,0,Atezo,KIRC,LR,0.01,robust,3,4,False,MIRACLE,1,weighted,tight,0.7142857142857143,0,30,0,12,0.7694444444444444,0.20002411791491967,0.5885546761254459
175,1,Atezo,KIRC,LR,0.01,robust,3,4,False,MIRACLE,1,weighted,tight,0.7142857142857143,0,30,0,12,0.6527777777777778,0.2012337352408038,0.5911629542883894
176,2,Atezo,KIRC,LR,0.01,robust,3,4,False,MIRACLE,1,weighted,tight,0.7142857142857143,0,30,0,12,0.6944444444444444,0.19960145718482275,0.5874343051547022
177,0,Atezo,KIRC,LR,0.01,standardize,3,4,False,MIRACLE,1,weighted,tight,0.7142857142857143,0,30,0,12,0.8416666666666667,0.1937769086928059,0.5735592854636836
178,1,Atezo,KIRC,LR,0.01,standardize,3,4,False,MIRACLE,1,weighted,tight,0.7142857142857143,0,30,0,12,0.7666666666666666,0.19561711598866743,0.5776351170468847
179,2,Atezo,KIRC,LR,0.01,standardize,3,4,False,MIRACLE,1,weighted,tight,0.7142857142857143,0,30,0,12,0.7555555555555555,0.19737016959998702,0.5819635085869266
180,0,Atezo,KIRC,LR,0.01,robust,3,4,True,LCC,11,weighted,tight,0.35714285714285715,6,9,21,6,0.5666666666666667,0.24144978927799754,0.6716513016374174
181,1,Atezo,KIRC,LR,0.01,robust,3,4,True,LCC,11,weighted,tight,0.3333333333333333,8,6,24,4,0.4638888888888889,0.2663538201260154,0.7226387231733636
182,2,Atezo,KIRC,LR,0.86,robust,3,4,True,LCC,11,weighted,tight,0.5952380952380952,7,18,12,5,0.5472222222222223,0.2662178015787159,0.7376736249767892
183,0,Atezo,KIRC,LR,0.14,standardize,3,4,True,LCC,11,weighted,tight,0.42857142857142855,11,7,23,1,0.6111111111111112,0.24915615833585156,0.6873113519960313
184,1,Atezo,KIRC,LR,0.44,standardize,3,4,True,LCC,11,weighted,tight,0.47619047619047616,7,13,17,5,0.5305555555555556,0.26258680853732824,0.7184938172374226
185,2,Atezo,KIRC,LR,0.76,standardize,3,4,True,LCC,11,weighted,tight,0.3333333333333333,6,8,22,6,0.46111111111111114,0.26148072239970405,0.7091885611286528
186,0,Atezo,KIRC,LR,0.48,robust,3,4,False,LCC,11,weighted,tight,0.6428571428571429,1,26,4,11,0.5666666666666667,0.21466226561564797,0.62664796413579
187,1,Atezo,KIRC,LR,0.07,robust,3,4,False,LCC,11,weighted,tight,0.7142857142857143,0,30,0,12,0.6805555555555556,0.18879287566258116,0.5550620807833747
188,2,Atezo,KIRC,LR,0.85,robust,3,4,False,LCC,11,weighted,tight,0.6666666666666666,1,27,3,11,0.6805555555555556,0.19436828660902972,0.5673581895177887
189,0,Atezo,KIRC,LR,0.59,standardize,3,4,False,LCC,11,weighted,tight,0.7142857142857143,0,30,0,12,0.625,0.20184593145063068,0.5925589869873847
190,1,Atezo,KIRC,LR,0.1,standardize,3,4,False,LCC,11,weighted,tight,0.7142857142857143,0,30,0,12,0.6166666666666667,0.19581540326229746,0.5744571572982102
191,2,Atezo,KIRC,LR,0.9500000000000001,standardize,3,4,False,LCC,11,weighted,tight,0.6904761904761905,0,29,1,12,0.5888888888888889,0.20341269005157467,0.5908190358478377
192,0,Atezo,KIRC,LR,0.15,robust,3,4,True,DE,47,weighted,tight,0.6904761904761905,6,23,7,6,0.6333333333333333,0.22162758303501798,1.2176884939104209
193,1,Atezo,KIRC,LR,0.01,robust,3,4,True,DE,47,weighted,tight,0.7380952380952381,8,23,7,4,0.7666666666666667,0.18625776488119478,0.5771139154141925
194,2,Atezo,KIRC,LR,0.05,robust,3,4,True,DE,47,weighted,tight,0.6666666666666666,11,17,13,1,0.7277777777777776,0.22223006818171187,0.649418361042712
195,0,Atezo,KIRC,LR,0.02,standardize,3,4,True,DE,47,weighted,tight,0.5714285714285714,11,13,17,1,0.7666666666666666,0.23986567019444754,0.6747682684019681
196,1,Atezo,KIRC,LR,0.02,standardize,3,4,True,DE,47,weighted,tight,0.6904761904761905,10,19,11,2,0.8222222222222222,0.2030432718310049,0.5907732434279735
197,2,Atezo,KIRC,LR,0.02,standardize,3,4,True,DE,47,weighted,tight,0.6666666666666666,9,19,11,3,0.7999999999999999,0.19711606997160602,0.5788046685335612
198,0,Atezo,KIRC,LR,0.05,robust,3,4,False,DE,47,weighted,tight,0.7619047619047619,5,27,3,7,0.6194444444444445,0.2116042166492391,0.7640180112791871
199,1,Atezo,KIRC,LR,0.02,robust,3,4,False,DE,47,weighted,tight,0.6904761904761905,4,25,5,8,0.7083333333333334,0.18638133485284164,0.5845765008483278
200,2,Atezo,KIRC,LR,0.24,robust,3,4,False,DE,47,weighted,tight,0.7380952380952381,6,25,5,6,0.711111111111111,0.1807331140285621,0.6394312147554138
201,0,Atezo,KIRC,LR,0.01,standardize,3,4,False,DE,47,weighted,tight,0.7142857142857143,0,30,0,12,0.7916666666666666,0.17614215086383997,0.532107120175089
202,1,Atezo,KIRC,LR,0.02,standardize,3,4,False,DE,47,weighted,tight,0.7142857142857143,1,29,1,11,0.8999999999999999,0.1527304379048623,0.46783908053321166
203,2,Atezo,KIRC,LR,0.05,standardize,3,4,False,DE,47,weighted,tight,0.6904761904761905,4,25,5,8,0.6972222222222222,0.1892652906761509,0.5613154027951133
204,0,Atezo,KIRC,LR,0.02,robust,3,4,True,WM_Robust,12,weighted,tight,0.40476190476190477,11,6,24,1,0.5777777777777777,0.24329687766120842,1.4584009596688021
205,1,Atezo,KIRC,LR,0.05,robust,3,4,True,WM_Robust,12,weighted,tight,0.35714285714285715,11,4,26,1,0.3972222222222222,0.28665877574726856,1.019519679988086
206,2,Atezo,KIRC,LR,0.01,robust,3,4,True,WM_Robust,12,weighted,tight,0.47619047619047616,7,13,17,5,0.5361111111111111,0.23902783134687397,0.6630453947118073
207,0,Atezo,KIRC,LR,0.01,standardize,3,4,True,WM_Robust,12,weighted,tight,0.40476190476190477,12,5,25,0,0.4222222222222222,0.24256604346180052,0.6755278760001376
208,1,Atezo,KIRC,LR,0.01,standardize,3,4,True,WM_Robust,12,weighted,tight,0.42857142857142855,11,7,23,1,0.5805555555555555,0.24271143412669435,0.6778376458780231
209,2,Atezo,KIRC,LR,0.02,standardize,3,4,True,WM_Robust,12,weighted,tight,0.35714285714285715,11,4,26,1,0.5583333333333333,0.25157794522222887,0.6961406079553042
210,0,Atezo,KIRC,LR,1.0,robust,3,4,False,WM_Robust,12,weighted,tight,0.6428571428571429,0,27,3,12,0.4555555555555556,0.2630978477293379,2.34774011455958
211,1,Atezo,KIRC,LR,0.76,robust,3,4,False,WM_Robust,12,weighted,tight,0.7142857142857143,0,30,0,12,0.6638888888888889,0.1943909938115481,0.5653177739017475
212,2,Atezo,KIRC,LR,0.01,robust,3,4,False,WM_Robust,12,weighted,tight,0.6904761904761905,0,29,1,12,0.44999999999999996,0.23518466467814156,2.2639658491100056
213,0,Atezo,KIRC,LR,0.45,standardize,3,4,False,WM_Robust,12,weighted,tight,0.7142857142857143,0,30,0,12,0.5722222222222222,0.200707959577164,0.5824897145275371
214,1,Atezo,KIRC,LR,0.01,standardize,3,4,False,WM_Robust,12,weighted,tight,0.7142857142857143,0,30,0,12,0.4833333333333334,0.2049487797962372,0.596197649199466
215,2,Atezo,KIRC,LR,0.03,standardize,3,4,False,WM_Robust,12,weighted,tight,0.7142857142857143,0,30,0,12,0.48055555555555557,0.19964075283708624,0.5840512980840127
216,0,Atezo,KIRC,LR,0.01,robust,3,4,True,WM_Standard,12,weighted,tight,0.3333333333333333,9,5,25,3,0.44722222222222224,0.27252797278160684,0.7412303735626649
217,1,Atezo,KIRC,LR,0.01,robust,3,4,True,WM_Standard,12,weighted,tight,0.3333333333333333,8,6,24,4,0.41111111111111115,0.2804356462011099,0.7860041940326423
218,2,Atezo,KIRC,LR,0.01,robust,3,4,True,WM_Standard,12,weighted,tight,0.38095238095238093,12,4,26,0,0.6166666666666667,0.2466103757884622,0.6813163415246226
219,0,Atezo,KIRC,LR,0.12,standardize,3,4,True,WM_Standard,12,weighted,tight,0.47619047619047616,12,8,22,0,0.7194444444444444,0.24069911224945337,0.6699095660390244
220,1,Atezo,KIRC,LR,0.01,standardize,3,4,True,WM_Standard,12,weighted,tight,0.4523809523809524,9,10,20,3,0.5583333333333333,0.23979988033268582,0.6715629291680587
221,2,Atezo,KIRC,LR,0.01,standardize,3,4,True,WM_Standard,12,weighted,tight,0.40476190476190477,10,7,23,2,0.5972222222222222,0.2460756981508856,0.6825553914187
222,0,Atezo,KIRC,LR,0.01,robust,3,4,False,WM_Standard,12,weighted,tight,0.7142857142857143,0,30,0,12,0.4444444444444444,0.22218376192151515,0.6496920342634933
223,1,Atezo,KIRC,LR,0.01,robust,3,4,False,WM_Standard,12,weighted,tight,0.7142857142857143,0,30,0,12,0.4972222222222222,0.2038931467597572,0.5948699727125314
224,2,Atezo,KIRC,LR,0.02,robust,3,4,False,WM_Standard,12,weighted,tight,0.7142857142857143,0,30,0,12,0.675,0.1984136931580838,0.579754408787721
225,0,Atezo,KIRC,LR,0.07,standardize,3,4,False,WM_Standard,12,weighted,tight,0.7142857142857143,0,30,0,12,0.5861111111111111,0.1942892254567403,0.5662163916486764
226,1,Atezo,KIRC,LR,0.86,standardize,3,4,False,WM_Standard,12,weighted,tight,0.7142857142857143,0,30,0,12,0.5166666666666667,0.2058546516440455,0.6026628669736322
227,2,Atezo,KIRC,LR,0.02,standardize,3,4,False,WM_Standard,12,weighted,tight,0.7142857142857143,0,30,0,12,0.7194444444444444,0.19697476519062068,0.5800545387489754
228,0,Atezo,KIRC,LR,0.32,robust,3,4,True,WM_Center,12,weighted,tight,0.2619047619047619,5,6,24,7,0.24444444444444444,0.4357317087607762,4.3454720113205285
229,1,Atezo,KIRC,LR,0.01,robust,3,4,True,WM_Center,12,weighted,tight,0.35714285714285715,10,5,25,2,0.5638888888888889,0.25741506738735337,0.7051029110426771
230,2,Atezo,KIRC,LR,0.11,robust,3,4,True,WM_Center,12,weighted,tight,0.35714285714285715,12,3,27,0,0.4722222222222222,0.25580184643598786,0.7045806999061229
231,0,Atezo,KIRC,LR,0.01,standardize,3,4,True,WM_Center,12,weighted,tight,0.40476190476190477,10,7,23,2,0.5861111111111111,0.24939757349704098,0.6916418297663016
232,1,Atezo,KIRC,LR,0.03,standardize,3,4,True,WM_Center,12,weighted,tight,0.47619047619047616,12,8,22,0,0.675,0.23044500585141345,0.6460693194858361
233,2,Atezo,KIRC,LR,0.01,standardize,3,4,True,WM_Center,12,weighted,tight,0.35714285714285715,9,6,24,3,0.5583333333333333,0.2459409985347621,0.6813527577297044
234,0,Atezo,KIRC,LR,0.01,robust,3,4,False,WM_Center,12,weighted,tight,0.7142857142857143,0,30,0,12,0.5694444444444444,0.19975578867674518,0.5825067474657863
235,1,Atezo,KIRC,LR,0.01,robust,3,4,False,WM_Center,12,weighted,tight,0.7142857142857143,0,30,0,12,0.6666666666666666,0.2004715977187541,0.5881127291540874
236,2,Atezo,KIRC,LR,0.01,robust,3,4,False,WM_Center,12,weighted,tight,0.7142857142857143,0,30,0,12,0.49166666666666664,0.19844632526508993,0.5804523492288591
237,0,Atezo,KIRC,LR,0.51,standardize,3,4,False,WM_Center,12,weighted,tight,0.7142857142857143,0,30,0,12,0.5416666666666667,0.2156989713984218,0.6460339250463456
238,1,Atezo,KIRC,LR,0.08,standardize,3,4,False,WM_Center,12,weighted,tight,0.7142857142857143,0,30,0,12,0.7333333333333333,0.1935666766127839,0.5697280312275838
239,2,Atezo,KIRC,LR,0.06,standardize,3,4,False,WM_Center,12,weighted,tight,0.7142857142857143,0,30,0,12,0.5,0.20189229476281,0.5897854112866054
