,iter,drug,tissue,model,feature,BIC,acc,tp,tn,fp,fn,roc_auc,brier,log_loss
446,46,Atezo,KIRC,LR,TARGET,3.5076892328503124,0.7352941176470589,6,19,5,4,0.8291666666666666,0.24363702083821656,0.6804146228186904
447,47,Atezo,KIRC,LR,TARGET,3.5265306418622884,0.5,4,13,11,6,0.4666666666666667,0.2518718428008557,0.6969176409745653
448,48,Atezo,KIRC,LR,TARGET,3.514632300057398,0.5588235294117647,6,13,11,4,0.6333333333333333,0.24471192081468338,0.6825334130605608
449,49,Atezo,KIRC,LR,TARGET,3.520488836183824,0.5882352941176471,4,16,8,6,0.5541666666666667,0.24597101784488734,0.6850825703412642
450,50,Atezo,KIRC,LR,TARGET,3.5126275408118577,0.5882352941176471,6,14,10,4,0.6666666666666667,0.24439773276608054,0.6819189911059338
451,51,Atezo,KIRC,LR,TARGET,3.5096905482478036,0.6470588235294118,9,13,11,1,0.7625,0.24616989349930982,0.6854868269524091
452,52,Atezo,KIRC,LR,TARGET,3.5244903986792684,0.47058823529411764,4,12,12,6,0.43333333333333335,0.2486685799729396,0.690478039253917
453,53,Atezo,KIRC,LR,TARGET,3.51509082900452,0.6470588235294118,4,18,6,6,0.6583333333333333,0.24096028605315845,0.6750261319771016
454,54,Atezo,KIRC,LR,TARGET,3.5094995514390313,0.6764705882352942,8,15,9,2,0.7374999999999999,0.24416606805718993,0.6814671277248509
455,55,Atezo,KIRC,LR,TARGET,3.523441864514016,0.5882352941176471,3,17,7,7,0.5,0.24566592451645217,0.684464631920359
456,56,Atezo,KIRC,LR,TARGET,3.5247180519820347,0.5,5,12,12,5,0.5583333333333333,0.25084842340784835,0.6950361949947844
457,57,Atezo,KIRC,LR,TARGET,3.517599225441634,0.5,6,11,13,4,0.5874999999999999,0.24714356730921902,0.6874071486444461
458,58,Atezo,KIRC,LR,TARGET,3.5196487146590756,0.5588235294117647,3,16,8,7,0.5416666666666666,0.24321173908914046,0.679506017343683
459,59,Atezo,KIRC,LR,TARGET,3.522246791053277,0.4411764705882353,3,12,12,7,0.5375,0.2460699104728917,0.6852482582256272
460,60,Atezo,KIRC,LR,TARGET,3.5157989033952437,0.6176470588235294,6,15,9,4,0.6291666666666667,0.24443410805081994,0.6819976448466598
461,61,Atezo,KIRC,LR,TARGET,3.522522297482303,0.5,5,12,12,5,0.5166666666666666,0.24818367900296825,0.6895066734065809
462,62,Atezo,KIRC,LR,TARGET,3.526025479322117,0.5588235294117647,5,14,10,5,0.48750000000000004,0.24869687608182509,0.6905202533044786
463,63,Atezo,KIRC,LR,TARGET,3.512177422691589,0.6764705882352942,8,15,9,2,0.7458333333333335,0.24455266135424633,0.6822438287981669
464,64,Atezo,KIRC,LR,TARGET,3.5211119240084052,0.5294117647058824,6,12,12,4,0.5125000000000001,0.24886530670250745,0.6908715196889668
465,65,Atezo,KIRC,LR,TARGET,3.52253370458628,0.6470588235294118,7,15,9,3,0.6166666666666667,0.2487190607735899,0.6907162734689529
466,66,Atezo,KIRC,LR,TARGET,3.5156829960311047,0.5,5,12,12,5,0.6333333333333333,0.24697482389016384,0.6870883313713582
467,67,Atezo,KIRC,LR,TARGET,3.5241706000273334,0.5882352941176471,5,15,9,5,0.5499999999999999,0.24789915169914234,0.6889611773076361
468,68,Atezo,KIRC,LR,TARGET,3.5163378332562685,0.5882352941176471,8,12,12,2,0.6791666666666667,0.2476816076990437,0.6885870237388176
469,69,Atezo,KIRC,LR,TARGET,3.515535278069606,0.6176470588235294,7,14,10,3,0.6666666666666666,0.24603572837523052,0.6852140292483268
470,70,Atezo,KIRC,LR,TARGET,3.52570262062032,0.4411764705882353,6,9,15,4,0.48750000000000004,0.2525904523516527,0.6983464637074378
471,71,Atezo,KIRC,LR,TARGET,3.5249951901385455,0.5588235294117647,5,14,10,5,0.5166666666666666,0.25002508936448936,0.6933367057521189
472,72,Atezo,KIRC,LR,TARGET,3.516504076921513,0.6176470588235294,6,15,9,4,0.6041666666666666,0.24453450492698198,0.6822050164210959
473,73,Atezo,KIRC,LR,TARGET,3.512472666619983,0.6176470588235294,6,15,9,4,0.6833333333333333,0.24369644935732349,0.6805243519026128
474,74,Atezo,KIRC,LR,TARGET,3.5139899426246064,0.5882352941176471,7,13,11,3,0.6541666666666667,0.24568559584431882,0.684509339891914
475,75,Atezo,KIRC,LR,TARGET,3.5149244428488133,0.6764705882352942,8,15,9,2,0.6541666666666667,0.2466532759770835,0.6864533170205579
476,76,Atezo,KIRC,LR,TARGET,3.5147091615111394,0.6176470588235294,6,15,9,4,0.6916666666666667,0.2445000830436772,0.6821415332826098
477,77,Atezo,KIRC,LR,TARGET,3.527171049824127,0.5588235294117647,5,14,10,5,0.55,0.24885931913019851,0.6910356239550473
478,78,Atezo,KIRC,LR,TARGET,3.514466834147571,0.5588235294117647,5,14,10,5,0.6583333333333333,0.24289146111799417,0.6788955552640098
479,79,Atezo,KIRC,LR,TARGET,3.5233565106998013,0.5,6,11,13,4,0.6000000000000001,0.25165647279182773,0.6966112404649065
480,80,Atezo,KIRC,LR,TARGET,3.5411497530179523,0.4117647058823529,2,12,12,8,0.3666666666666667,0.2573601773110285,0.7082490507888177
481,81,Atezo,KIRC,LR,TARGET,3.516579403875588,0.5294117647058824,6,12,12,4,0.5875,0.24573309721010492,0.6845805287552447
482,82,Atezo,KIRC,LR,TARGET,3.5166099152242074,0.5294117647058824,5,13,11,5,0.6041666666666666,0.24415993466886854,0.6814486549179194
483,83,Atezo,KIRC,LR,TARGET,3.5262999847387198,0.4411764705882353,4,11,13,6,0.5333333333333333,0.25152888052249084,0.696355649595186
484,84,Atezo,KIRC,LR,TARGET,3.51380893177169,0.5882352941176471,6,14,10,4,0.6666666666666667,0.24398312050843174,0.6810884181764516
485,85,Atezo,KIRC,LR,TARGET,3.512910644365521,0.5588235294117647,6,13,11,4,0.6958333333333333,0.2449251843183734,0.682985804748471
486,86,Atezo,KIRC,LR,TARGET,3.5160068316594533,0.5,6,11,13,4,0.6458333333333334,0.24754395596154513,0.6882294222758029
487,87,Atezo,KIRC,LR,TARGET,3.512292838947842,0.6176470588235294,5,16,8,5,0.7083333333333334,0.24172893166513443,0.6765781717619296
488,88,Atezo,KIRC,LR,TARGET,3.5088265819244646,0.6764705882352942,7,16,8,3,0.7333333333333333,0.24405193598804362,0.6812439542693005
489,89,Atezo,KIRC,LR,TARGET,3.527997635158892,0.6176470588235294,5,16,8,5,0.5416666666666666,0.24957988334160297,0.6924933019756174
490,90,Atezo,KIRC,LR,TARGET,3.5104025331054975,0.6176470588235294,7,14,10,3,0.725,0.245817673170895,0.6847749521233188
491,91,Atezo,KIRC,LR,TARGET,3.511424836599511,0.6764705882352942,6,17,7,4,0.7041666666666666,0.2425521567072016,0.6782277500014591
492,92,Atezo,KIRC,LR,TARGET,3.511381380817345,0.6764705882352942,8,15,9,2,0.7083333333333333,0.24511090524299467,0.683360085509399
493,93,Atezo,KIRC,LR,TARGET,3.520793725501468,0.5882352941176471,5,15,9,5,0.5833333333333333,0.24749735346674992,0.6882516199153192
494,94,Atezo,KIRC,LR,TARGET,3.5252810334013214,0.47058823529411764,4,12,12,6,0.5041666666666667,0.24983289767897485,0.6928079396499277
495,95,Atezo,KIRC,LR,TARGET,3.5179991476245407,0.6176470588235294,5,16,8,5,0.6333333333333333,0.24539662991032002,0.683935191468921
496,96,Atezo,KIRC,LR,TARGET,3.5076336140842668,0.7352941176470589,7,18,6,3,0.7833333333333333,0.243737799793035,0.6806172303884747
497,97,Atezo,KIRC,LR,TARGET,3.513703795697439,0.5588235294117647,7,12,12,3,0.6541666666666667,0.24714774974172973,0.6874365638162806
498,98,Atezo,KIRC,LR,TARGET,3.518739261282743,0.5294117647058824,3,15,9,7,0.5833333333333334,0.24452753835369923,0.682180359749638
499,99,Atezo,KIRC,LR,TARGET,3.516323746498239,0.5294117647058824,5,13,11,5,0.6458333333333333,0.24562837758089687,0.68439131740526
500,0,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.39791666666666664,0.23988970588235295,0.6847039318143041
501,1,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,2,22,2,8,0.5708333333333333,0.20823529411764707,0.6046129595183687
502,2,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,2,23,1,8,0.6458333333333335,0.196078431372549,0.5657587087570084
503,3,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,1,23,1,9,0.53125,0.2279411764705882,1.6331267519054993
504,4,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,2,21,3,8,0.5541666666666667,0.22294117647058823,0.6268312425199385
505,5,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,0,22,2,10,0.4895833333333333,0.24882352941176472,0.6957217888180119
506,6,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.5708333333333333,0.21977124183006536,0.6229514451723176
507,7,Atezo,KIRC,KNN,TARGET,NA,0.6176470588235294,0,21,3,10,0.5875,0.24147058823529413,0.6837317172974839
508,8,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,2,22,2,8,0.5875,0.22140522875816995,0.6279816672362939
509,9,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,1,21,3,9,0.43125,0.2916666666666667,4.727375262577247
510,10,Atezo,KIRC,KNN,TARGET,NA,0.7647058823529411,4,22,2,6,0.7541666666666667,0.1854575163398693,0.5502313237079222
511,11,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,2,23,1,8,0.5416666666666667,0.22794117647058823,0.6457394207488016
512,12,Atezo,KIRC,KNN,TARGET,NA,0.7647058823529411,3,23,1,7,0.7333333333333333,0.17401960784313728,0.5125567988413909
513,13,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,2,23,1,8,0.625,0.19411764705882356,0.5689988649110251
514,14,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.4541666666666667,0.24428104575163404,1.6728372023320879
515,15,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,1,21,3,9,0.4333333333333333,0.2497058823529412,0.7083657172950726
516,16,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,0,23,1,10,0.5770833333333334,0.21500000000000002,1.5970095735186138
517,17,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,2,23,1,8,0.6625,0.19163602941176472,0.5612687606144346
518,18,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,0,24,0,10,0.5145833333333334,0.2191176470588235,0.6353713228723249
519,19,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.6291666666666667,0.19823529411764707,0.5935472985237794
520,20,Atezo,KIRC,KNN,TARGET,NA,0.6176470588235294,2,19,5,8,0.5604166666666666,0.28022875816993464,1.7476831500680046
521,21,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,1,22,2,9,0.5229166666666667,0.2261764705882353,0.6485096664756673
522,22,Atezo,KIRC,KNN,TARGET,NA,0.7647058823529411,2,24,0,8,0.6937500000000001,0.18323529411764705,0.5506346617749076
523,23,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,1,23,1,9,0.6,0.20852941176470588,0.6122578940880834
524,24,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,1,23,1,9,0.5729166666666666,0.2116013071895425,1.6006768920063077
525,25,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,0,23,1,10,0.41875000000000007,0.2502941176470589,0.7084111612146318
526,26,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,0,24,0,10,0.7604166666666666,0.17617647058823527,0.5249833999988982
527,27,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,2,23,1,8,0.55,0.21185661764705882,0.6112530738794054
528,28,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,3,19,5,7,0.4979166666666667,0.2373529411764706,0.6786769905343774
529,29,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.6104166666666667,0.19647058823529412,0.5788761313575249
530,30,Atezo,KIRC,KNN,TARGET,NA,0.7647058823529411,2,24,0,8,0.5916666666666667,0.2261029411764706,2.6040996776911545
531,31,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,1,22,2,9,0.5,0.25323529411764706,3.6713163509425732
532,32,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,1,23,1,9,0.5541666666666667,0.21352941176470594,0.624424419832564
533,33,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,0,23,1,10,0.7083333333333334,0.19301470588235295,0.55188787270758
534,34,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,2,22,2,8,0.63125,0.19882352941176473,0.5824836009425539
535,35,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,1,22,2,9,0.5125,0.23943014705882354,0.6640828921022711
536,36,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,2,23,1,8,0.6958333333333334,0.18060661764705882,0.5213362046065529
537,37,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.6270833333333333,0.19588235294117648,0.5716345166371923
538,38,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,2,21,3,8,0.5083333333333333,0.33088235294117646,9.724447209620408
539,39,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.6104166666666667,0.19852941176470587,0.5887723736110901
540,40,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,0,22,2,10,0.5291666666666667,0.22886029411764705,0.6514077354685801
541,41,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,1,23,1,9,0.6125,0.20772058823529413,1.580987193715495
542,42,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.55,0.20941176470588235,0.6204847735822776
543,43,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,0,23,1,10,0.6395833333333334,0.1970588235294118,0.5774533788785775
544,44,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,0,24,0,10,0.5604166666666667,0.21029411764705883,0.6092112227693242
545,45,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,2,20,4,8,0.4375,0.255,0.7221893534493589
546,46,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,0,23,1,10,0.5083333333333333,0.22970588235294123,0.6490127684728125
547,47,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,0,24,0,10,0.4875,0.25183823529411764,4.63930364887757
548,48,Atezo,KIRC,KNN,TARGET,NA,0.6176470588235294,1,20,4,9,0.5875,0.22323529411764706,0.6330166675620099
549,49,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,0,23,1,10,0.5479166666666666,0.2173529411764706,0.6218219596763909
550,50,Atezo,KIRC,KNN,TARGET,NA,0.7647058823529411,2,24,0,8,0.5458333333333333,0.22104779411764705,1.6225946413748125
551,51,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,2,20,4,8,0.44166666666666665,0.375,9.846767300307459
552,52,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,1,21,3,9,0.4750000000000001,0.25571895424836605,2.67820992147465
553,53,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,2,21,3,8,0.5708333333333333,0.21588235294117653,0.6187298444380726
554,54,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,0,22,2,10,0.5916666666666667,0.2339154411764706,0.6659810839004349
555,55,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,0,23,1,10,0.4020833333333333,0.2606209150326797,2.6890724526950116
556,56,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,1,23,1,9,0.6020833333333334,0.2023529411764706,0.5935804900937736
557,57,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,2,22,2,8,0.48958333333333337,0.2516339869281046,2.68061121526996
558,58,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,1,21,3,9,0.5166666666666666,0.23937908496732027,1.652678155024271
559,59,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,0,22,2,10,0.5020833333333333,0.2495404411764706,1.6755499410100063
560,60,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.5791666666666666,0.21264705882352944,0.6267002322155447
561,61,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,1,22,2,9,0.5666666666666667,0.23366013071895422,1.6480133011955462
562,62,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,1,22,2,9,0.5916666666666668,0.22794117647058823,1.6177371006183066
563,63,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,1,23,1,9,0.625,0.19990808823529413,0.576801674555586
564,64,Atezo,KIRC,KNN,TARGET,NA,0.5882352941176471,0,20,4,10,0.5125,0.2679227941176471,0.7330066299703388
565,65,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.5541666666666667,0.2113970588235294,0.5958122423428074
566,66,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,2,21,3,8,0.47708333333333336,0.23264705882352943,0.6723483028383468
567,67,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.5895833333333333,0.2023529411764706,0.5851192526687212
568,68,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.65,0.20941176470588235,1.6042824163955767
569,69,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.6333333333333333,0.19255514705882354,0.5637666785787084
570,70,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.6083333333333333,0.20404411764705882,0.59502814392981
571,71,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,1,22,2,9,0.4145833333333333,0.2922794117647059,4.72431458293334
572,72,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,2,22,2,8,0.3104166666666667,0.28630514705882354,3.7596286738406386
573,73,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.6125,0.20558823529411768,0.6070055664428142
574,74,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,1,21,3,9,0.48750000000000004,0.26838235294117646,3.6895908425874038
575,75,Atezo,KIRC,KNN,TARGET,NA,0.6176470588235294,0,21,3,10,0.5520833333333333,0.23988970588235295,1.667936234596922
576,76,Atezo,KIRC,KNN,TARGET,NA,0.6176470588235294,0,21,3,10,0.41874999999999996,0.2687908496732026,1.73422488214897
577,77,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.7625,0.17411764705882352,0.5179571674023586
578,78,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,2,22,2,8,0.5687500000000001,0.21029411764705885,0.6040377380513892
579,79,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,2,23,1,8,0.5354166666666667,0.21441176470588236,0.624653248871357
580,80,Atezo,KIRC,KNN,TARGET,NA,0.7647058823529411,4,22,2,6,0.7291666666666666,0.17470588235294118,0.519764263923623
581,81,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,1,21,3,9,0.6208333333333333,0.20176470588235293,0.5785107631222733
582,82,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,2,22,2,8,0.6333333333333333,0.19735294117647062,0.5761493843544583
583,83,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,3,20,4,7,0.6416666666666666,0.22957516339869283,1.6322914732430958
584,84,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.625,0.19647058823529415,0.5671917683897609
585,85,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,1,21,3,9,0.5583333333333333,0.22617647058823528,0.6415757237214619
586,86,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,1,23,1,9,0.5729166666666666,0.2238562091503268,1.6283241643148807
587,87,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.6395833333333333,0.1970588235294118,0.5767348947576393
588,88,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,1,21,3,9,0.48541666666666666,0.24117647058823527,0.6870194700046013
589,89,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.6291666666666667,0.19176470588235292,0.5669384346518375
590,90,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.46875,0.22558823529411764,0.6595943032773216
591,91,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,0,22,2,10,0.51875,0.23851102941176472,1.6464400011949922
592,92,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,2,22,2,8,0.5729166666666667,0.22840073529411764,0.6517731037038318
593,93,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,0,24,0,10,0.65,0.19735294117647062,0.5856735349152719
594,94,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,2,22,2,8,0.7333333333333333,0.1792279411764706,0.5202543156637268
595,95,Atezo,KIRC,KNN,TARGET,NA,0.6764705882352942,2,21,3,8,0.4833333333333333,0.2332352941176471,0.6710443083142277
596,96,Atezo,KIRC,KNN,TARGET,NA,0.6470588235294118,1,21,3,9,0.4666666666666667,0.24235294117647066,0.6908557686284231
597,97,Atezo,KIRC,KNN,TARGET,NA,0.7352941176470589,1,24,0,9,0.6541666666666668,0.1920588235294118,0.5775511976129769
598,98,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,0,24,0,10,0.5645833333333333,0.2165032679738562,1.5954522270389677
599,99,Atezo,KIRC,KNN,TARGET,NA,0.7058823529411765,1,23,1,9,0.6479166666666667,0.19944852941176472,0.5897568404774755
